Molecule.ChEMBL.ID,Smiles,Standard.Type,Standard.Relation,Standard.Value,Standard.Units,Molecular.Weight,AlogP
CHEMBL4206281,COc1cc(/C=C/c2ccc(OS(=O)(=O)C3CC4OC3C(c3ccc(O)cc3)=C4c3ccc(O)cc3)cc2)cc(OC)c1,IC50,'=',7,nM,598.67,6.14
CHEMBL5177732,O=C(O)c1ccc2c(c1)CCCC(c1cc(C(F)(F)F)ccc1C(F)(F)F)=C2c1ccc(C=C2CN(CCCF)C2)cc1,IC50,'=',0.2,nM,603.58,8.78
CHEMBL198877,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,IC50,'=',5876,nM,242.27,2.82
CHEMBL5173113,COc1cc(Oc2c(-c3ccc(F)cc3C(C)(F)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,IC50,'=',0.6,nM,584.64,7.95
CHEMBL4207948,O=c1[nH]c2c(c(=O)[nH]1)C(c1cc3ccccc3n1Cc1ccccc1)c1c([nH]c(=O)[nH]c1=O)O2,IC50,'=',61080,nM,455.43,1.73
CHEMBL5191405,CC(CN1CCCC2CCCNC21)OCC(=O)N1Nc2cc(O)ccc2C2COc3cc(O)ccc3C21,IC50,'=',0.67,nM,508.62,3.31
CHEMBL187000,C/C=C\c1cc(O)cc2nc(-c3ccc(O)cc3F)oc12,IC50,'=',539,nM,285.27,4.08
CHEMBL5203410,CN(C)CCOc1ccc(C2NC(=O)N(C)C3=C2C(=O)c2ccccc23)cc1,IC50,'=',3170,nM,377.44,2.93
CHEMBL5169686,CN(C)CCOc1ccc(C2C3=C(c4ccccc4C3=O)N(C)C(=O)N2CC(F)(F)F)cc1,IC50,'=',7550,nM,459.47,4.21
CHEMBL4060067,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)NCCO,IC50,'=',5.6,nM,429.56,4.77
CHEMBL90794,CC1CCCC(C)N1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2cccc(O)c2)cc1,IC50,'=',3.4,nM,491.65,6.71
CHEMBL4638997,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(CC4(CF)CC4)C3)cc2F)N1CC(C)(C)F,IC50,'=',0.52,nM,529.62,6.34
CHEMBL4634404,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OC3CN(C[C@H]4C[C@@H]4F)C3)cc2F)N1CC(C)(C)F,IC50,'=',0.55,nM,515.6,5.95
CHEMBL4643970,COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCCN2CCOCC2)cc1,IC50,'=',109100,nM,426.47,1.97
CHEMBL5080066,CCC(Cc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,IC50,'=',19,nM,331.42,4.95
CHEMBL77851,Oc1ccc2c(c1)CCC1Oc3cc(O)ccc3N=C21,IC50,'=',6000,nM,267.28,2.93
CHEMBL4163058,CN(C)CCOc1ccc(Nc2c(-c3ccc(O)cc3)c(=O)oc3cc(O)ccc23)cc1,IC50,'=',8210,nM,432.48,4.56
CHEMBL4167575,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2cc(O)ccc21,IC50,'=',0.2,nM,471.6,6.27
CHEMBL4246725,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NC/C=C/CCC[C@@H]3C[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]4(C)[C@H]3O)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,IC50,'=',80,nM,898.15,6.93
CHEMBL5094545,CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCN)cc1)c1ccccc1,IC50,'=',5.3,nM,526.56,4.85
CHEMBL4877406,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2)N1CC(F)(F)CO,IC50,'=',0.6,nM,486.58,4.59
CHEMBL420611,Oc1ccc2c(c1)SC(c1ccccc1)C(c1ccc(OCCN3CCCCC3)cc1)O2,IC50,'=',11.9,nM,447.6,6.22
CHEMBL363705,Oc1ccc(-c2nc3cc(O)c(Br)cc3o2)cc1F,IC50,'=',1210,nM,324.11,3.81
CHEMBL4782483,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cn2)N1CC(F)(F)F,IC50,'=',0.3981,nM,477.51,4.14
CHEMBL4082196,Cc1cc(O)ccc1-c1c(C)c2ccc(O)cc2oc1=O,IC50,'=',112,nM,282.3,3.49
CHEMBL93826,Oc1ccc(C2CN(Cc3ccccc3)Cc3cc(O)ccc32)cc1,IC50,'=',20.1,nM,331.42,4.25
CHEMBL4449964,COc1ccc(-c2cc3cc(OC)ccc3nc2Nc2ccc(NC(=O)CN3CCN(C)CC3)cc2)cc1,IC50,'=',1780,nM,511.63,4.85
CHEMBL1669762,CC(=O)Oc1cc2c(c(OC(C)=O)c1)C(=O)O[C@H](C)CCCCCCC2,IC50,'=',8360,nM,362.42,3.98
CHEMBL3360846,O=C1[C@@H](c2ccc3ccccc3c2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,IC50,'=',150,nM,381.43,5.12
CHEMBL3360850,COc1ccc([C@H]2[C@H](C(O)c3ccc(O)cc3)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1,IC50,'=',8,nM,465.5,3.86
CHEMBL4469271,COc1cc(N2CCN(CC(=O)C3CC(Oc4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4)C3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,IC50,'=',0.7,nM,768.91,5.57
CHEMBL4170974,CCN(CC)CCOc1ccc(Nc2c(-c3ccc(O)cc3)c(=O)oc3cc(O)ccc23)cc1,IC50,'=',5970,nM,460.53,5.34
CHEMBL4176232,COc1ccc2c(Oc3ccc(OCCN(C)C)cc3)c(-c3ccc(F)cc3)c(=O)oc2c1,IC50,'=',8960,nM,449.48,5.34
CHEMBL4202476,COC(=O)c1cccc(OCc2oc(-c3ccccc3OC)nc2C)c1,IC50,'=',5200,nM,353.37,4.02
CHEMBL4163000,CCCCCCNCCOc1ccc(C(CCC)(CCC)c2ccc(O)c(C)c2)cc1C,IC50,'=',78,nM,439.68,7.44
CHEMBL3657159,Cc1c(-c2ccc(Cl)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',110,nM,475.03,6.89
CHEMBL3657162,Cc1c(-c2ccc(O)c(F)c2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',5.5,nM,474.58,6.08
CHEMBL3657160,Cc1c(-c2cccc(O)c2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',19,nM,456.59,5.94
CHEMBL3657167,Oc1ccc(-c2c(Cl)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',24,nM,477,6.29
CHEMBL3657169,Cc1cc(O)ccc1-c1c(Cl)c2cc(O)ccc2n1Cc1ccc(OCCN2CCCCC2)cc1,IC50,'=',13,nM,491.03,6.59
CHEMBL3657175,COc1cc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)ccc1OCCN1CCCCCC1,IC50,'=',57,nM,500.64,6.34
CHEMBL3657185,Cc1c(-c2ccc(OC(C)C)cc2)n(Cc2ccc(OC3C=CC=C3)cc2)c2ccc(O)cc12,IC50,'=',80,nM,451.57,7.03
CHEMBL3099432,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC=C2CO,IC50,'=',145,nM,284.4,3.78
CHEMBL4436187,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(F)F,IC50,'=',0.3981,nM,447.43,4.93
CHEMBL3657178,CCN(CC)CCOc1ccc(Cn2c(-c3ccc(O)cc3)c(C)c3cc(O)ccc32)cc1,IC50,'=',40,nM,444.58,5.8
CHEMBL3657136,Cc1c(-c2ccccc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',30,nM,440.59,6.24
CHEMBL3657149,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3C)cc2)c2ccc(O)cc12,IC50,'=',20,nM,470.61,6.33
CHEMBL3775375,CCCC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',33.3,nM,483.65,7.24
CHEMBL189356,C=CCc1cc(O)cc2nc(-c3ccc(O)cc3F)oc12,IC50,'=',98,nM,285.27,3.77
CHEMBL221676,Oc1ccc(-c2nn(Cc3ccccc3)c3c(C(F)(F)F)cccc23)cc1,IC50,'=',196,nM,368.36,5.48
CHEMBL241301,CC(CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,IC50,'=',1,nM,398.51,5.22
CHEMBL396119,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)n(Cc2ccc(OCCCCN3CCCCC3)cc2)c2ccccc12,IC50,'=',4.9,nM,643.87,8.39
CHEMBL241257,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCCCCN3CCCCC3)cccc12,IC50,'=',13,nM,567.77,7.26
CHEMBL241485,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCN3CCCC3)ccc12,IC50,'=',22,nM,511.67,5.7
CHEMBL241304,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cc(OCCCN3CCCCC3)ccc12,IC50,'=',13,nM,539.72,6.48
CHEMBL4591142,CC(C)NC(=O)CSc1nc2ccc(NC(=O)CSc3cccc(Cl)c3)cc2s1,IC50,'=',6300,nM,466.05,5.3
CHEMBL4169994,CCCCCCCCOC(=O)c1cc(I)c(O)c(I)c1,IC50,'=',13200,nM,502.13,5.12
CHEMBL4751445,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2C[C@H]3CNC[C@H]3C2)cc1)c1ccccc1,IC50,'=',407,nM,521.1,4.65
CHEMBL4783287,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CC3CC3C2)cc1)c1ccccc1,IC50,'=',437,nM,492.06,5.45
CHEMBL4760692,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CCCCC2)cc1)c1ccccc1,IC50,'=',262,nM,494.08,5.99
CHEMBL4756698,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,IC50,'=',649,nM,480.05,5.6
CHEMBL4751850,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2=CCN(C3CC3)CC2)cc1)c1ccccc1,IC50,'=',8100,nM,488.07,6.38
CHEMBL377224,O=C1CCC2(c3ccccc3)Cc3cc(O)ccc3C2=C1c1ccco1,IC50,'=',389,nM,342.39,4.75
CHEMBL379109,CCCCC12CCC(=O)C(Cl)=C1c1ccc(O)cc1C2,IC50,'=',114,nM,290.79,4.44
CHEMBL377694,CCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,IC50,'=',79,nM,321.21,4.2
CHEMBL212419,CC1=C2c3ccc(O)cc3CC2(C(C)C)CCC1=O,IC50,'=',1420,nM,256.35,3.73
CHEMBL4873312,CCN(c1cccc(C)c1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,IC50,'=',3680,nM,632.78,6.37
CHEMBL4229221,COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(/C=C/C(=O)O)cc1,IC50,'=',23,nM,414.46,5.24
CHEMBL4758424,COc1cc(NC2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)F,IC50,'=',0.1,nM,487.57,4.63
CHEMBL4757886,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OCCN3CC(CF)C3)cn2)N1CC1(F)CC1,IC50,'=',0.3981,nM,467.56,4.08
CHEMBL4799234,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CF,IC50,'=',0.1259,nM,508.54,4.49
CHEMBL4516755,Cc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c3c2)cc1,IC50,'=',204.75,nM,286.36,3.28
CHEMBL291002,CCCc1cc(O)cc2c1C(=O)[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2,IC50,'=',652,nM,501.62,6.02
CHEMBL392916,CCC(=C(c1ccc(OCCN2CCCC2)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,IC50,'=',0.6,nM,510.72,7
CHEMBL4644486,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC[C@@H](CF)C3)cc2F)N1CC(C)(C)F,IC50,'=',0.09,nM,517.61,6.2
CHEMBL4756497,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,IC50,'=',0.2,nM,504.57,5.21
CHEMBL4860671,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(NC(=O)CN3CC(CF)C3)cc2F)N1CC(F)(F)CO,IC50,'=',0.16,nM,536.55,4.25
CHEMBL226379,Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(NCCCl)cc3)sc2c1,IC50,'=',35.6,nM,523.1,7.58
CHEMBL449038,O=C(CCl)Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',666,nM,537.08,7.11
CHEMBL3360845,O=C1[C@@H](Oc2ccccc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,IC50,'=',140,nM,347.37,3.63
CHEMBL31127,O=C1c2ccc(O)cc2O[C@H](c2ccc(O)cc2)[C@@H]1c1ccc(O)cc1,IC50,'=',490,nM,348.35,3.9
CHEMBL3427502,Cc1cc(F)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(N)cc2oc1=O,IC50,'=',1380,nM,429.45,5.18
CHEMBL3657165,Cc1c(-c2ccc(OC(F)(F)F)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',50,nM,524.58,7.13
CHEMBL3657171,N#Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',11,nM,467.57,5.5
CHEMBL3657135,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccccc12,IC50,'=',120,nM,440.59,6.24
CHEMBL414859,Cc1c(O)ccc2c1oc(=O)c1cc(O)cc(C)c12,IC50,'=',583,nM,256.26,2.97
CHEMBL206406,Cc1c(O)ccc2c1oc(=O)c1c(Br)cc(Br)cc12,IC50,'=',597,nM,384.02,4.49
CHEMBL202248,CCN(c1ccccc1Br)S(=O)(=O)c1ccc(O)cc1,IC50,'=',90,nM,356.24,3.37
CHEMBL425399,CCN(c1ccccc1OC)S(=O)(=O)c1ccc(O)cc1,IC50,'=',830,nM,307.37,2.62
CHEMBL4781872,CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1c(C)cccc1Cl,IC50,'=',42,nM,441.96,7.6
CHEMBL470993,Oc1ccc(C2=C(c3ccc(OCCN4CCC4)cc3)c3ccccc3OCC2)cc1,IC50,'=',1.9,nM,413.52,5.22
CHEMBL469510,COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(OCCN2CCCC2)cc1,IC50,'=',10.3,nM,457.57,5.62
CHEMBL511492,Fc1ccc(C2=C(c3ccc(OCCN4CCCC4)cc3)c3ccc(F)cc3OCC2)cc1,IC50,'=',126,nM,447.53,6.18
CHEMBL4642117,Oc1ccc(C(c2ccc(O)cc2)C(Br)(Br)Br)cc1,IC50,'=',14.6,nM,450.95,5.07
CHEMBL33625,O/N=C1\c2ccc(O)cc2O[C@H](c2ccc(OCCN3CCCCC3)cc2)[C@@H]1c1ccc(O)cc1,IC50,'=',1040,nM,474.56,5.06
CHEMBL5072592,Cn1cc(NC(=O)c2cc(NC(=O)CCS(C)(=O)=O)cn2C)cc1C(=O)NCCC(=O)NCCCCCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,IC50,'=',1.48,nM,821.05,5.02
CHEMBL5085006,CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCOc2ccc(C(=O)NO)cc2)cc1,IC50,'=',132.4,nM,508.59,5.05
CHEMBL347927,CC(C)CCc1cc(NCC(C)C)nc(NCC(C)C)n1,IC50,'=',3100,nM,292.47,4.2
CHEMBL3657147,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN(C(C)C)C(C)C)cc2)c2ccc(O)cc12,IC50,'=',100,nM,472.63,6.57
CHEMBL187671,CC(C)(C)c1cc(-c2nc3ccc(O)cc3o2)ccc1O,IC50,'=',5000,nM,283.33,4.2
CHEMBL382097,CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,IC50,'=',2329,nM,304.47,4.06
CHEMBL209429,CCCCC12CCC(=O)C(c3cccs3)=C1c1ccc(O)cc1C2,IC50,'=',70.5,nM,338.47,5.46
CHEMBL4747711,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CNC2)cc1)c1ccccc1,IC50,'=',7400,nM,421.97,4.81
CHEMBL4516021,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CCC2)cc1,IC50,'=',1.905,nM,459.57,6.02
CHEMBL4527655,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(C)C2)cc1,IC50,'=',1.9,nM,473.59,6.27
CHEMBL3657155,Cc1c(-c2ccc(F)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',40,nM,458.58,6.37
CHEMBL3427406,Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2cc(F)c(O)cc2oc1=O,IC50,'=',7.4,nM,450.39,5.64
CHEMBL3827137,CCN(CC)CCOc1ccc(-n2c3c(c4ccc(OC)cc4c2=O)C(=O)c2cc(OC)ccc2-3)cc1,IC50,'=',18700,nM,498.58,4.94
CHEMBL4075785,CCC(CC)(c1ccc(O)cc1)c1ccc(O)c(O)c1,IC50,'=',154,nM,272.34,3.91
CHEMBL3657138,COc1ccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)cc1,IC50,'=',300,nM,470.61,6.24
CHEMBL3657181,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CC4CCC3C4)cc2)c2ccc(O)cc12,IC50,'=',1,nM,468.6,5.94
CHEMBL4800591,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CN4CCOC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,IC50,'=',5.3,nM,846.06,5.78
CHEMBL3589346,O=S(=O)(Oc1ccccc1)[C@H]1C[C@H]2O[C@@H]1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,IC50,'=',14,nM,436.49,3.96
CHEMBL4747616,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CC2)cc1)c1ccccc1,IC50,'=',296,nM,451.99,4.82
CHEMBL279301,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',2.24,nM,387.52,5.7
CHEMBL4206393,CC1CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)C1)C2c1cc2ccccc2n1Cc1ccccc1,IC50,'=',482300,nM,451.57,6.31
CHEMBL4228617,O=C(O)/C=C/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',71.6,nM,428.46,5.93
CHEMBL129795,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,IC50,'=',1870,nM,256.26,2.7
CHEMBL4170073,Cc1cccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc12,IC50,'=',387.37,nM,337.43,5.54
CHEMBL4847478,Oc1cccc(CN(CCCN2CCCCC2)CC2(c3ccccc3F)CCCC2)c1Cl,IC50,'=',960,nM,459.05,6.37
CHEMBL4103381,Cc1cc(Oc2c(-c3ccc(O)cc3)sc3cc(O)ccc23)ccc1/C=C/C(=O)O,IC50,'=',1270,nM,418.47,6.18
CHEMBL4069258,CN(c1ccc(/C=C/C(=O)O)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,'=',3400,nM,417.49,5.85
CHEMBL4578883,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,IC50,'=',3.631,nM,509.57,6.36
CHEMBL4522968,O=C1NN(c2ccc(Cl)c(Cl)c2)C(=O)C1Cc1c[nH]c2ccccc12,IC50,'=',2460,nM,374.23,3.71
CHEMBL4483315,O=C(CCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,IC50,'=',2300,nM,490.55,4.6
CHEMBL4059760,CCCC(CCC)(c1ccc(O)cc1)c1ccc(O)c(O)c1,IC50,'=',63.2,nM,300.4,4.69
CHEMBL4088044,CCC(CC)(c1ccc(O)c(C)c1)c1ccc(O)c(O)c1,IC50,'=',664,nM,286.37,4.22
CHEMBL4103564,CC1(c2ccc(/C=C/c3cnc[nH]3)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,IC50,'=',55,nM,425.51,5.75
CHEMBL4065838,O=C(/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)N(CCO)CCO,IC50,'=',2.1,nM,473.61,4.48
CHEMBL4206696,COc1cc(/C=C/c2ccc(C3=C(c4ccc(O)cc4)C4CC(S(=O)(=O)Oc5ccc(Br)cc5)C3O4)cc2)cc(OC)c1,IC50,'=',9270,nM,661.57,7.2
CHEMBL4208076,CCc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(/C=C/c3cc(OC)cc(OC)c3)cc1)=C2c1ccc(O)cc1,IC50,'=',3,nM,610.73,7
CHEMBL4779715,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(O[C@H]3CCN(CCCF)C3)cn2)N1CC(F)(F)F,IC50,'=',0.3981,nM,491.53,4.67
CHEMBL4764979,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN2CCC3(CCCC3)C2)cc1)c1ccccc1,IC50,'=',256,nM,534.14,6.77
CHEMBL4744529,CN1CCC[C@@H]1CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1,IC50,'=',784,nM,530.54,5.99
CHEMBL4757503,CN1CCCC1CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1,IC50,'=',331,nM,494.08,5.99
CHEMBL4791981,CN1CCC[C@H]1COc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1,IC50,'=',1063,nM,480.05,5.6
CHEMBL4076313,Cc1c(-c2ccc(O)cc2Cl)c(=O)oc2cc(O)ccc12,IC50,'=',1238,nM,302.71,3.83
CHEMBL4871161,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(F)(F)CO,IC50,'=',0.1,nM,523.55,4.69
CHEMBL4464718,CC1=C(c2ccc(C#N)cc2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM,470.54,5.61
CHEMBL4878662,CN(Cc1cccc(O)c1Cl)CC1(c2ccc(OCCN3CCCCC3)cc2F)CCCC1,IC50,'=',62,nM,475.05,5.99
CHEMBL4878045,Oc1cccc(CN(CC2(c3ccccc3F)CCCC2)c2ccccc2)c1Cl,IC50,'=',15,nM,409.93,6.7
CHEMBL4873534,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCn3cc(COCCOc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nn3)cc2)c2ccc(O)cc12,IC50,'=',2.1,nM,770.8,4.74
CHEMBL204315,CC1CCc2ccccc2N1S(=O)(=O)c1ccc(O)cc1,IC50,'=',479,nM,303.38,2.92
CHEMBL5072998,COc1cc(-c2cc(F)c([C@@H]3c4[nH]c5ccccc5c4C[C@@H](C)N3CC(C)(C)F)c(F)c2)ccc1C(=O)O,IC50,'=',17.1,nM,522.57,6.9
CHEMBL4468700,Oc1cccc(C2=Cc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC(CF)C3)cc2)c1,IC50,'=',0.5,nM,447.51,5.05
CHEMBL5084400,CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCN(C)C)c1)c1ccccc1,IC50,'=',24.3,nM,387.52,5.7
CHEMBL5088475,CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCCN(CC)CC)c1)c1ccccc1,IC50,'=',15.1,nM,429.6,6.87
CHEMBL204025,Cc1c(O)ccc2c1OC(C)(C)c1c-2ccc(O)c1C,IC50,'=',468,nM,270.33,4.01
CHEMBL3589352,Cc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,IC50,'=',1080,nM,605.71,5.92
CHEMBL294889,CC1=CC[C@@]2(CO)COC(c3ccc(O)cc3)[C@@H]1C2,IC50,'=',3200,nM,260.33,2.8
CHEMBL4163562,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@H](C)C3)cc2)Oc2ccc(O)cc21,IC50,'=',0.2,nM,457.57,5.88
CHEMBL4175179,CC1=C(c2ccc(O)cc2)C(c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2cc(O)ccc21,IC50,'=',0.3,nM,471.6,6.27
CHEMBL4213826,CC1CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1cc2ccccc2n1Cc1ccccc1,IC50,'=',26640,nM,465.59,6.7
CHEMBL4218272,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1cc2ccccc2n1Cc1ccccc1,IC50,'=',60780,nM,479.62,7.09
CHEMBL4203135,O=C1CCC2=C1C(c1cc3ccccc3n1Cc1ccccc1)C1=C(CCC1=O)O2,IC50,'=',51190,nM,395.46,5.04
CHEMBL4161624,CCN(CC)CCOc1ccc(Nc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,IC50,'=',4370,nM,462.52,5.77
CHEMBL4173553,CN(C)CCOc1ccc(Oc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,IC50,'=',6430,nM,435.45,5.04
CHEMBL4513294,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(N2CCNCC2)cc1)c1ccccc1,IC50,'=',2500,nM,487.47,4.53
